state,vmt,year,month,file
Oklahoma,1083.0,2011,3,12martvt.xls
Tennessee,1737.0,2011,3,12martvt.xls
Texas,4224.0,2011,3,12martvt.xls
Alaska,94.0,2011,3,12martvt.xls
Arizona,933.0,2011,3,12martvt.xls
California,3030.0,2011,3,12martvt.xls
Colorado,928.0,2011,3,12martvt.xls
Hawaii,104.0,2011,3,12martvt.xls
Idaho,401.0,2011,3,12martvt.xls
Montana,402.0,2011,3,12martvt.xls
Nevada,303.0,2011,3,12martvt.xls
New Mexico,736.0,2011,3,12martvt.xls
Oregon,827.0,2011,3,12martvt.xls
Utah,453.0,2011,3,12martvt.xls
Washington,833.0,2011,3,12martvt.xls
Wyoming,326.0,2011,3,12martvt.xls
Connecticut,154.0,2011,12,12dectvt.xls
Maine,446.0,2011,12,12dectvt.xls
Massachusetts,237.0,2011,12,12dectvt.xls
New Hampshire,270.0,2011,12,12dectvt.xls
New Jersey,342.0,2011,12,12dectvt.xls
New York,1222.0,2011,12,12dectvt.xls
Pennsylvania,1883.0,2011,12,12dectvt.xls
Rhode Island,49.0,2011,12,12dectvt.xls
Vermont,225.0,2011,12,12dectvt.xls
South Atlantic,,2011,12,12dectvt.xls
Delaware,102.0,2011,12,12dectvt.xls
District of Columbia,0.0,2011,12,12dectvt.xls
Florida,1890.0,2011,12,12dectvt.xls
Georgia,1810.0,2011,12,12dectvt.xls
Maryland,728.0,2011,12,12dectvt.xls
North Carolina,1570.0,2011,12,12dectvt.xls
South Carolina,1239.0,2011,12,12dectvt.xls
Virginia,1698.0,2011,12,12dectvt.xls
West Virginia,556.0,2011,12,12dectvt.xls
North Central,,2011,12,12dectvt.xls
Illinois,1351.0,2011,12,12dectvt.xls
Indiana,1172.0,2011,12,12dectvt.xls
Iowa,1027.0,2011,12,12dectvt.xls
Kansas,816.0,2011,12,12dectvt.xls
Michigan,1602.0,2011,12,12dectvt.xls
Minnesota,1301.0,2011,12,12dectvt.xls
Missouri,1405.0,2011,12,12dectvt.xls
Nebraska,644.0,2011,12,12dectvt.xls
North Dakota,352.0,2011,12,12dectvt.xls
Ohio,1651.0,2011,12,12dectvt.xls
South Dakota,367.0,2011,12,12dectvt.xls
Wisconsin,1530.0,2011,12,12dectvt.xls
Alabama,1282.0,2011,12,12dectvt.xls
Arkansas,999.0,2011,12,12dectvt.xls
Kentucky,1398.0,2011,12,12dectvt.xls
Louisiana,755.0,2011,12,12dectvt.xls
Mississippi,930.0,2011,12,12dectvt.xls
Oklahoma,918.0,2011,12,12dectvt.xls
Tennessee,1498.0,2011,12,12dectvt.xls
Texas,3786.0,2011,12,12dectvt.xls
Alaska,79.0,2011,12,12dectvt.xls
Arizona,1010.0,2011,12,12dectvt.xls
California,4028.0,2011,12,12dectvt.xls
Colorado,807.0,2011,12,12dectvt.xls
Hawaii,90.0,2011,12,12dectvt.xls
Idaho,377.0,2011,12,12dectvt.xls
Montana,451.0,2011,12,12dectvt.xls
Nevada,316.0,2011,12,12dectvt.xls
New Mexico,683.0,2011,12,12dectvt.xls
Oregon,793.0,2011,12,12dectvt.xls
Utah,428.0,2011,12,12dectvt.xls
Washington,779.0,2011,12,12dectvt.xls
Wyoming,348.0,2011,12,12dectvt.xls
Connecticut,171.0,2011,5,12maytvt.xls
Maine,500.0,2011,5,12maytvt.xls
Massachusetts,220.0,2011,5,12maytvt.xls
New Hampshire,281.0,2011,5,12maytvt.xls
New Jersey,345.0,2011,5,12maytvt.xls
New York,1287.0,2011,5,12maytvt.xls
Pennsylvania,2067.0,2011,5,12maytvt.xls
Rhode Island,56.0,2011,5,12maytvt.xls
Vermont,240.0,2011,5,12maytvt.xls
South Atlantic,,2011,5,12maytvt.xls
Delaware,135.0,2011,5,12maytvt.xls
District of Columbia,0.0,2011,5,12maytvt.xls
Florida,1878.0,2011,5,12maytvt.xls
Georgia,1914.0,2011,5,12maytvt.xls
Maryland,822.0,2011,5,12maytvt.xls
North Carolina,1602.0,2011,5,12maytvt.xls
South Carolina,1427.0,2011,5,12maytvt.xls
Virginia,1860.0,2011,5,12maytvt.xls
West Virginia,416.0,2011,5,12maytvt.xls
North Central,,2011,5,12maytvt.xls
Illinois,1507.0,2011,5,12maytvt.xls
Indiana,1379.0,2011,5,12maytvt.xls
Iowa,1157.0,2011,5,12maytvt.xls
Kansas,840.0,2011,5,12maytvt.xls
Michigan,1699.0,2011,5,12maytvt.xls
Minnesota,1419.0,2011,5,12maytvt.xls
Missouri,1662.0,2011,5,12maytvt.xls
Nebraska,737.0,2011,5,12maytvt.xls
North Dakota,374.0,2011,5,12maytvt.xls
Ohio,1723.0,2011,5,12maytvt.xls
South Dakota,398.0,2011,5,12maytvt.xls
Wisconsin,1718.0,2011,5,12maytvt.xls
Alabama,1515.0,2011,5,12maytvt.xls
Arkansas,981.0,2011,5,12maytvt.xls
Kentucky,1539.0,2011,5,12maytvt.xls
Louisiana,983.0,2011,5,12maytvt.xls
Mississippi,1090.0,2011,5,12maytvt.xls
Oklahoma,1112.0,2011,5,12maytvt.xls
Tennessee,1607.0,2011,5,12maytvt.xls
Texas,3952.0,2011,5,12maytvt.xls
Alaska,127.0,2011,5,12maytvt.xls
Arizona,981.0,2011,5,12maytvt.xls
California,3712.0,2011,5,12maytvt.xls
Colorado,862.0,2011,5,12maytvt.xls
Hawaii,88.0,2011,5,12maytvt.xls
Idaho,442.0,2011,5,12maytvt.xls
Montana,477.0,2011,5,12maytvt.xls
Nevada,339.0,2011,5,12maytvt.xls
New Mexico,733.0,2011,5,12maytvt.xls
Oregon,894.0,2011,5,12maytvt.xls
Utah,484.0,2011,5,12maytvt.xls
Washington,923.0,2011,5,12maytvt.xls
Wyoming,401.0,2011,5,12maytvt.xls
Connecticut,155.0,2012,11,13novtvt.xls
Maine,457.0,2012,11,13novtvt.xls
Massachusetts,197.0,2012,11,13novtvt.xls
New Hampshire,354.0,2012,11,13novtvt.xls
New Jersey,310.0,2012,11,13novtvt.xls
New York,1103.0,2012,11,13novtvt.xls
Pennsylvania,1947.0,2012,11,13novtvt.xls
Rhode Island,50.0,2012,11,13novtvt.xls
Vermont,222.0,2012,11,13novtvt.xls
South Atlantic,,2012,11,13novtvt.xls
Delaware,112.0,2012,11,13novtvt.xls
District of Columbia,0.0,2012,11,13novtvt.xls
Florida,1894.0,2012,11,13novtvt.xls
Georgia,1814.0,2012,11,13novtvt.xls
Maryland,763.0,2012,11,13novtvt.xls
North Carolina,1542.0,2012,11,13novtvt.xls
South Carolina,1254.0,2012,11,13novtvt.xls
Virginia,1775.0,2012,11,13novtvt.xls
West Virginia,631.0,2012,11,13novtvt.xls
North Central,,2012,11,13novtvt.xls
Illinois,1195.0,2012,11,13novtvt.xls
Indiana,1218.0,2012,11,13novtvt.xls
Iowa,1073.0,2012,11,13novtvt.xls
Kansas,812.0,2012,11,13novtvt.xls
Michigan,1458.0,2012,11,13novtvt.xls
Minnesota,1365.0,2012,11,13novtvt.xls
Missouri,1482.0,2012,11,13novtvt.xls
Nebraska,695.0,2012,11,13novtvt.xls
North Dakota,357.0,2012,11,13novtvt.xls
Ohio,1654.0,2012,11,13novtvt.xls
South Dakota,371.0,2012,11,13novtvt.xls
Wisconsin,1672.0,2012,11,13novtvt.xls
Alabama,1239.0,2012,11,13novtvt.xls
Arkansas,901.0,2012,11,13novtvt.xls
Kentucky,1444.0,2012,11,13novtvt.xls
Louisiana,854.0,2012,11,13novtvt.xls
Mississippi,1051.0,2012,11,13novtvt.xls
Oklahoma,1139.0,2012,11,13novtvt.xls
Tennessee,1390.0,2012,11,13novtvt.xls
Texas,4212.0,2012,11,13novtvt.xls
Alaska,87.0,2012,11,13novtvt.xls
Arizona,1018.0,2012,11,13novtvt.xls
California,3616.0,2012,11,13novtvt.xls
Colorado,965.0,2012,11,13novtvt.xls
Hawaii,87.0,2012,11,13novtvt.xls
Idaho,412.0,2012,11,13novtvt.xls
Montana,475.0,2012,11,13novtvt.xls
Nevada,293.0,2012,11,13novtvt.xls
New Mexico,703.0,2012,11,13novtvt.xls
Oregon,799.0,2012,11,13novtvt.xls
Utah,429.0,2012,11,13novtvt.xls
Washington,833.0,2012,11,13novtvt.xls
Wyoming,379.0,2012,11,13novtvt.xls
Connecticut,176.0,2013,9,14septvt.xls
Maine,493.0,2013,9,14septvt.xls
Massachusetts,208.0,2013,9,14septvt.xls
New Hampshire,301.0,2013,9,14septvt.xls
New Jersey,415.0,2013,9,14septvt.xls
New York,1178.0,2013,9,14septvt.xls
Pennsylvania,1975.0,2013,9,14septvt.xls
Rhode Island,85.0,2013,9,14septvt.xls
Vermont,245.0,2013,9,14septvt.xls
South Atlantic,,2013,9,14septvt.xls
Delaware,153.0,2013,9,14septvt.xls
District of Columbia,0.0,2013,9,14septvt.xls
Florida,1795.0,2013,9,14septvt.xls
Georgia,1650.0,2013,9,14septvt.xls
Maryland,803.0,2013,9,14septvt.xls
North Carolina,1523.0,2013,9,14septvt.xls
South Carolina,1332.0,2013,9,14septvt.xls
Virginia,1681.0,2013,9,14septvt.xls
West Virginia,552.0,2013,9,14septvt.xls
North Central,,2013,9,14septvt.xls
Illinois,1387.0,2013,9,14septvt.xls
Indiana,1251.0,2013,9,14septvt.xls
Iowa,1147.0,2013,9,14septvt.xls
Kansas,881.0,2013,9,14septvt.xls
Michigan,1604.0,2013,9,14septvt.xls
Minnesota,1417.0,2013,9,14septvt.xls
Missouri,1718.0,2013,9,14septvt.xls
Nebraska,743.0,2013,9,14septvt.xls
North Dakota,402.0,2013,9,14septvt.xls
Ohio,1769.0,2013,9,14septvt.xls
South Dakota,430.0,2013,9,14septvt.xls
Wisconsin,1639.0,2013,9,14septvt.xls
Alabama,1312.0,2013,9,14septvt.xls
Arkansas,853.0,2013,9,14septvt.xls
Kentucky,1401.0,2013,9,14septvt.xls
Louisiana,817.0,2013,9,14septvt.xls
Mississippi,1051.0,2013,9,14septvt.xls
Oklahoma,1162.0,2013,9,14septvt.xls
Tennessee,1597.0,2013,9,14septvt.xls
Texas,4080.0,2013,9,14septvt.xls
Alaska,113.0,2013,9,14septvt.xls
Arizona,928.0,2013,9,14septvt.xls
California,3179.0,2013,9,14septvt.xls
Colorado,937.0,2013,9,14septvt.xls
Hawaii,111.0,2013,9,14septvt.xls
Idaho,474.0,2013,9,14septvt.xls
Montana,556.0,2013,9,14septvt.xls
Nevada,327.0,2013,9,14septvt.xls
New Mexico,766.0,2013,9,14septvt.xls
Oregon,959.0,2013,9,14septvt.xls
Utah,497.0,2013,9,14septvt.xls
Washington,992.0,2013,9,14septvt.xls
Wyoming,446.0,2013,9,14septvt.xls
Connecticut,167.0,2012,10,13octtvt.xls
Maine,495.0,2012,10,13octtvt.xls
Massachusetts,218.0,2012,10,13octtvt.xls
New Hampshire,294.0,2012,10,13octtvt.xls
New Jersey,338.0,2012,10,13octtvt.xls
New York,1198.0,2012,10,13octtvt.xls
Pennsylvania,2045.0,2012,10,13octtvt.xls
Rhode Island,57.0,2012,10,13octtvt.xls
Vermont,244.0,2012,10,13octtvt.xls
South Atlantic,,2012,10,13octtvt.xls
Delaware,128.0,2012,10,13octtvt.xls
District of Columbia,0.0,2012,10,13octtvt.xls
Florida,1915.0,2012,10,13octtvt.xls
Georgia,1879.0,2012,10,13octtvt.xls
Maryland,761.0,2012,10,13octtvt.xls
North Carolina,1641.0,2012,10,13octtvt.xls
South Carolina,1289.0,2012,10,13octtvt.xls
Virginia,1734.0,2012,10,13octtvt.xls
West Virginia,579.0,2012,10,13octtvt.xls
North Central,,2012,10,13octtvt.xls
Illinois,1495.0,2012,10,13octtvt.xls
Indiana,1310.0,2012,10,13octtvt.xls
Iowa,1145.0,2012,10,13octtvt.xls
Kansas,844.0,2012,10,13octtvt.xls
Michigan,1566.0,2012,10,13octtvt.xls
Minnesota,1492.0,2012,10,13octtvt.xls
Missouri,1404.0,2012,10,13octtvt.xls
Nebraska,742.0,2012,10,13octtvt.xls
North Dakota,449.0,2012,10,13octtvt.xls
Ohio,1775.0,2012,10,13octtvt.xls
South Dakota,407.0,2012,10,13octtvt.xls
Wisconsin,1756.0,2012,10,13octtvt.xls
Alabama,1354.0,2012,10,13octtvt.xls
Arkansas,972.0,2012,10,13octtvt.xls
Kentucky,1536.0,2012,10,13octtvt.xls
Louisiana,861.0,2012,10,13octtvt.xls
Mississippi,1044.0,2012,10,13octtvt.xls
Oklahoma,1123.0,2012,10,13octtvt.xls
Tennessee,1655.0,2012,10,13octtvt.xls
Texas,4259.0,2012,10,13octtvt.xls
Alaska,112.0,2012,10,13octtvt.xls
Arizona,1150.0,2012,10,13octtvt.xls
California,3727.0,2012,10,13octtvt.xls
Colorado,942.0,2012,10,13octtvt.xls
Hawaii,138.0,2012,10,13octtvt.xls
Idaho,461.0,2012,10,13octtvt.xls
Montana,512.0,2012,10,13octtvt.xls
Nevada,310.0,2012,10,13octtvt.xls
New Mexico,828.0,2012,10,13octtvt.xls
Oregon,893.0,2012,10,13octtvt.xls
Utah,463.0,2012,10,13octtvt.xls
Washington,863.0,2012,10,13octtvt.xls
Wyoming,424.0,2012,10,13octtvt.xls
Connecticut,145.0,2015,5,16maytvt.xls
Maine,536.0,2015,5,16maytvt.xls
Massachusetts,146.0,2015,5,16maytvt.xls
New Hampshire,274.0,2015,5,16maytvt.xls
New Jersey,264.0,2015,5,16maytvt.xls
New York,1257.0,2015,5,16maytvt.xls
Pennsylvania,2192.0,2015,5,16maytvt.xls
Rhode Island,61.0,2015,5,16maytvt.xls
Vermont,230.0,2015,5,16maytvt.xls
South Atlantic,,2015,5,16maytvt.xls
Delaware,150.0,2015,5,16maytvt.xls
District of Columbia,0.0,2015,5,16maytvt.xls
Florida,1946.0,2015,5,16maytvt.xls
Georgia,1581.0,2015,5,16maytvt.xls
Maryland,570.0,2015,5,16maytvt.xls
North Carolina,1756.0,2015,5,16maytvt.xls
South Carolina,1458.0,2015,5,16maytvt.xls
Virginia,2083.0,2015,5,16maytvt.xls
West Virginia,438.0,2015,5,16maytvt.xls
North Central,,2015,5,16maytvt.xls
Illinois,1472.0,2015,5,16maytvt.xls
Indiana,1523.0,2015,5,16maytvt.xls
Iowa,1213.0,2015,5,16maytvt.xls
Kansas,907.0,2015,5,16maytvt.xls
Michigan,1612.0,2015,5,16maytvt.xls
Minnesota,1482.0,2015,5,16maytvt.xls
Missouri,1724.0,2015,5,16maytvt.xls
Nebraska,816.0,2015,5,16maytvt.xls
North Dakota,434.0,2015,5,16maytvt.xls
Ohio,1707.0,2015,5,16maytvt.xls
South Dakota,423.0,2015,5,16maytvt.xls
Wisconsin,1782.0,2015,5,16maytvt.xls
Alabama,1473.0,2015,5,16maytvt.xls
Arkansas,940.0,2015,5,16maytvt.xls
Kentucky,1563.0,2015,5,16maytvt.xls
Louisiana,1189.0,2015,5,16maytvt.xls
Mississippi,1150.0,2015,5,16maytvt.xls
Oklahoma,1052.0,2015,5,16maytvt.xls
Tennessee,1559.0,2015,5,16maytvt.xls
Texas,4234.0,2015,5,16maytvt.xls
Alaska,127.0,2015,5,16maytvt.xls
Arizona,928.0,2015,5,16maytvt.xls
California,3495.0,2015,5,16maytvt.xls
Colorado,905.0,2015,5,16maytvt.xls
Hawaii,63.0,2015,5,16maytvt.xls
Idaho,517.0,2015,5,16maytvt.xls
Montana,524.0,2015,5,16maytvt.xls
Nevada,361.0,2015,5,16maytvt.xls
New Mexico,774.0,2015,5,16maytvt.xls
Oregon,836.0,2015,5,16maytvt.xls
Utah,492.0,2015,5,16maytvt.xls
Washington,967.0,2015,5,16maytvt.xls
Wyoming,409.0,2015,5,16maytvt.xls
Connecticut,167.0,2011,10,12octtvt.xls
Maine,492.0,2011,10,12octtvt.xls
Massachusetts,233.0,2011,10,12octtvt.xls
New Hampshire,301.0,2011,10,12octtvt.xls
New Jersey,340.0,2011,10,12octtvt.xls
New York,1219.0,2011,10,12octtvt.xls
Pennsylvania,2072.0,2011,10,12octtvt.xls
Rhode Island,56.0,2011,10,12octtvt.xls
Vermont,248.0,2011,10,12octtvt.xls
South Atlantic,,2011,10,12octtvt.xls
Delaware,127.0,2011,10,12octtvt.xls
District of Columbia,0.0,2011,10,12octtvt.xls
Florida,1909.0,2011,10,12octtvt.xls
Georgia,1869.0,2011,10,12octtvt.xls
Maryland,794.0,2011,10,12octtvt.xls
North Carolina,1618.0,2011,10,12octtvt.xls
South Carolina,1288.0,2011,10,12octtvt.xls
Virginia,1790.0,2011,10,12octtvt.xls
West Virginia,611.0,2011,10,12octtvt.xls
North Central,,2011,10,12octtvt.xls
Illinois,1532.0,2011,10,12octtvt.xls
Indiana,1308.0,2011,10,12octtvt.xls
Iowa,1145.0,2011,10,12octtvt.xls
Kansas,846.0,2011,10,12octtvt.xls
Michigan,1685.0,2011,10,12octtvt.xls
Minnesota,1457.0,2011,10,12octtvt.xls
Missouri,1438.0,2011,10,12octtvt.xls
Nebraska,752.0,2011,10,12octtvt.xls
North Dakota,416.0,2011,10,12octtvt.xls
Ohio,1760.0,2011,10,12octtvt.xls
South Dakota,401.0,2011,10,12octtvt.xls
Wisconsin,1763.0,2011,10,12octtvt.xls
Alabama,1363.0,2011,10,12octtvt.xls
Arkansas,977.0,2011,10,12octtvt.xls
Kentucky,1498.0,2011,10,12octtvt.xls
Louisiana,815.0,2011,10,12octtvt.xls
Mississippi,1040.0,2011,10,12octtvt.xls
Oklahoma,1106.0,2011,10,12octtvt.xls
Tennessee,1651.0,2011,10,12octtvt.xls
Texas,4077.0,2011,10,12octtvt.xls
Alaska,107.0,2011,10,12octtvt.xls
Arizona,1113.0,2011,10,12octtvt.xls
California,3794.0,2011,10,12octtvt.xls
Colorado,928.0,2011,10,12octtvt.xls
Hawaii,140.0,2011,10,12octtvt.xls
Idaho,453.0,2011,10,12octtvt.xls
Montana,501.0,2011,10,12octtvt.xls
Nevada,316.0,2011,10,12octtvt.xls
New Mexico,822.0,2011,10,12octtvt.xls
Oregon,899.0,2011,10,12octtvt.xls
Utah,466.0,2011,10,12octtvt.xls
Washington,873.0,2011,10,12octtvt.xls
Wyoming,447.0,2011,10,12octtvt.xls
Connecticut,193.0,2011,7,12jultvt.xls
Maine,566.0,2011,7,12jultvt.xls
Massachusetts,262.0,2011,7,12jultvt.xls
New Hampshire,363.0,2011,7,12jultvt.xls
New Jersey,385.0,2011,7,12jultvt.xls
New York,1475.0,2011,7,12jultvt.xls
Pennsylvania,2243.0,2011,7,12jultvt.xls
Rhode Island,64.0,2011,7,12jultvt.xls
Vermont,292.0,2011,7,12jultvt.xls
South Atlantic,,2011,7,12jultvt.xls
Delaware,259.0,2011,7,12jultvt.xls
District of Columbia,0.0,2011,7,12jultvt.xls
Florida,1939.0,2011,7,12jultvt.xls
Georgia,2074.0,2011,7,12jultvt.xls
Maryland,896.0,2011,7,12jultvt.xls
North Carolina,1714.0,2011,7,12jultvt.xls
South Carolina,1547.0,2011,7,12jultvt.xls
Virginia,1979.0,2011,7,12jultvt.xls
West Virginia,643.0,2011,7,12jultvt.xls
North Central,,2011,7,12jultvt.xls
Illinois,1644.0,2011,7,12jultvt.xls
Indiana,1448.0,2011,7,12jultvt.xls
Iowa,1246.0,2011,7,12jultvt.xls
Kansas,888.0,2011,7,12jultvt.xls
Michigan,1947.0,2011,7,12jultvt.xls
Minnesota,1503.0,2011,7,12jultvt.xls
Missouri,1881.0,2011,7,12jultvt.xls
Nebraska,791.0,2011,7,12jultvt.xls
North Dakota,448.0,2011,7,12jultvt.xls
Ohio,1832.0,2011,7,12jultvt.xls
South Dakota,470.0,2011,7,12jultvt.xls
Wisconsin,1807.0,2011,7,12jultvt.xls
Alabama,1569.0,2011,7,12jultvt.xls
Arkansas,1108.0,2011,7,12jultvt.xls
Kentucky,1349.0,2011,7,12jultvt.xls
Louisiana,1014.0,2011,7,12jultvt.xls
Mississippi,1172.0,2011,7,12jultvt.xls
Oklahoma,1216.0,2011,7,12jultvt.xls
Tennessee,1791.0,2011,7,12jultvt.xls
Texas,4235.0,2011,7,12jultvt.xls
Alaska,148.0,2011,7,12jultvt.xls
Arizona,1038.0,2011,7,12jultvt.xls
California,4066.0,2011,7,12jultvt.xls
Colorado,1007.0,2011,7,12jultvt.xls
Hawaii,113.0,2011,7,12jultvt.xls
Idaho,552.0,2011,7,12jultvt.xls
Montana,682.0,2011,7,12jultvt.xls
Nevada,393.0,2011,7,12jultvt.xls
New Mexico,820.0,2011,7,12jultvt.xls
Oregon,1067.0,2011,7,12jultvt.xls
Utah,580.0,2011,7,12jultvt.xls
Washington,1066.0,2011,7,12jultvt.xls
Wyoming,514.0,2011,7,12jultvt.xls
Connecticut,154.0,2012,12,13dectvt.xls
Maine,426.0,2012,12,13dectvt.xls
Massachusetts,216.0,2012,12,13dectvt.xls
New Hampshire,257.0,2012,12,13dectvt.xls
New Jersey,318.0,2012,12,13dectvt.xls
New York,1173.0,2012,12,13dectvt.xls
Pennsylvania,1801.0,2012,12,13dectvt.xls
Rhode Island,47.0,2012,12,13dectvt.xls
Vermont,214.0,2012,12,13dectvt.xls
South Atlantic,,2012,12,13dectvt.xls
Delaware,105.0,2012,12,13dectvt.xls
District of Columbia,0.0,2012,12,13dectvt.xls
Florida,1855.0,2012,12,13dectvt.xls
Georgia,1810.0,2012,12,13dectvt.xls
Maryland,691.0,2012,12,13dectvt.xls
North Carolina,1583.0,2012,12,13dectvt.xls
South Carolina,1221.0,2012,12,13dectvt.xls
Virginia,1637.0,2012,12,13dectvt.xls
West Virginia,516.0,2012,12,13dectvt.xls
North Central,,2012,12,13dectvt.xls
Illinois,1288.0,2012,12,13dectvt.xls
Indiana,1131.0,2012,12,13dectvt.xls
Iowa,993.0,2012,12,13dectvt.xls
Kansas,805.0,2012,12,13dectvt.xls
Michigan,1471.0,2012,12,13dectvt.xls
Minnesota,1280.0,2012,12,13dectvt.xls
Missouri,1347.0,2012,12,13dectvt.xls
Nebraska,635.0,2012,12,13dectvt.xls
North Dakota,379.0,2012,12,13dectvt.xls
Ohio,1598.0,2012,12,13dectvt.xls
South Dakota,362.0,2012,12,13dectvt.xls
Wisconsin,1497.0,2012,12,13dectvt.xls
Alabama,1246.0,2012,12,13dectvt.xls
Arkansas,973.0,2012,12,13dectvt.xls
Kentucky,1408.0,2012,12,13dectvt.xls
Louisiana,868.0,2012,12,13dectvt.xls
Mississippi,928.0,2012,12,13dectvt.xls
Oklahoma,925.0,2012,12,13dectvt.xls
Tennessee,1481.0,2012,12,13dectvt.xls
Texas,3925.0,2012,12,13dectvt.xls
Alaska,81.0,2012,12,13dectvt.xls
Arizona,1034.0,2012,12,13dectvt.xls
California,3911.0,2012,12,13dectvt.xls
Colorado,814.0,2012,12,13dectvt.xls
Hawaii,88.0,2012,12,13dectvt.xls
Idaho,373.0,2012,12,13dectvt.xls
Montana,447.0,2012,12,13dectvt.xls
Nevada,301.0,2012,12,13dectvt.xls
New Mexico,700.0,2012,12,13dectvt.xls
Oregon,768.0,2012,12,13dectvt.xls
Utah,402.0,2012,12,13dectvt.xls
Washington,766.0,2012,12,13dectvt.xls
Wyoming,332.0,2012,12,13dectvt.xls
Connecticut,147.0,2015,6,16juntvt.xls
Maine,541.0,2015,6,16juntvt.xls
Massachusetts,146.0,2015,6,16juntvt.xls
New Hampshire,305.0,2015,6,16juntvt.xls
New Jersey,236.0,2015,6,16juntvt.xls
New York,1304.0,2015,6,16juntvt.xls
Pennsylvania,2107.0,2015,6,16juntvt.xls
Rhode Island,56.0,2015,6,16juntvt.xls
Vermont,244.0,2015,6,16juntvt.xls
South Atlantic,,2015,6,16juntvt.xls
Delaware,246.0,2015,6,16juntvt.xls
District of Columbia,0.0,2015,6,16juntvt.xls
Florida,1900.0,2015,6,16juntvt.xls
Georgia,1405.0,2015,6,16juntvt.xls
Maryland,565.0,2015,6,16juntvt.xls
North Carolina,1743.0,2015,6,16juntvt.xls
South Carolina,1423.0,2015,6,16juntvt.xls
Virginia,2019.0,2015,6,16juntvt.xls
West Virginia,550.0,2015,6,16juntvt.xls
North Central,,2015,6,16juntvt.xls
Illinois,1750.0,2015,6,16juntvt.xls
Indiana,1393.0,2015,6,16juntvt.xls
Iowa,1229.0,2015,6,16juntvt.xls
Kansas,928.0,2015,6,16juntvt.xls
Michigan,1616.0,2015,6,16juntvt.xls
Minnesota,1469.0,2015,6,16juntvt.xls
Missouri,1654.0,2015,6,16juntvt.xls
Nebraska,799.0,2015,6,16juntvt.xls
North Dakota,484.0,2015,6,16juntvt.xls
Ohio,1674.0,2015,6,16juntvt.xls
South Dakota,493.0,2015,6,16juntvt.xls
Wisconsin,1690.0,2015,6,16juntvt.xls
Alabama,1485.0,2015,6,16juntvt.xls
Arkansas,1007.0,2015,6,16juntvt.xls
Kentucky,1620.0,2015,6,16juntvt.xls
Louisiana,1170.0,2015,6,16juntvt.xls
Mississippi,1129.0,2015,6,16juntvt.xls
Oklahoma,1107.0,2015,6,16juntvt.xls
Tennessee,1627.0,2015,6,16juntvt.xls
Texas,4347.0,2015,6,16juntvt.xls
Alaska,133.0,2015,6,16juntvt.xls
Arizona,985.0,2015,6,16juntvt.xls
California,3388.0,2015,6,16juntvt.xls
Colorado,1008.0,2015,6,16juntvt.xls
Hawaii,75.0,2015,6,16juntvt.xls
Idaho,563.0,2015,6,16juntvt.xls
Montana,647.0,2015,6,16juntvt.xls
Nevada,380.0,2015,6,16juntvt.xls
New Mexico,768.0,2015,6,16juntvt.xls
Oregon,902.0,2015,6,16juntvt.xls
Utah,524.0,2015,6,16juntvt.xls
Washington,1005.0,2015,6,16juntvt.xls
Wyoming,453.0,2015,6,16juntvt.xls
Connecticut,151.0,2010,12,11dectvt.xls
Maine,450.0,2010,12,11dectvt.xls
Massachusetts,247.0,2010,12,11dectvt.xls
New Hampshire,277.0,2010,12,11dectvt.xls
New Jersey,337.0,2010,12,11dectvt.xls
New York,1222.0,2010,12,11dectvt.xls
Pennsylvania,1811.0,2010,12,11dectvt.xls
Rhode Island,50.0,2010,12,11dectvt.xls
Vermont,227.0,2010,12,11dectvt.xls
South Atlantic,,2010,12,11dectvt.xls
Delaware,112.0,2010,12,11dectvt.xls
District of Columbia,0.0,2010,12,11dectvt.xls
Florida,1960.0,2010,12,11dectvt.xls
Georgia,1851.0,2010,12,11dectvt.xls
Maryland,718.0,2010,12,11dectvt.xls
North Carolina,1524.0,2010,12,11dectvt.xls
South Carolina,1214.0,2010,12,11dectvt.xls
Virginia,1602.0,2010,12,11dectvt.xls
West Virginia,526.0,2010,12,11dectvt.xls
North Central,,2010,12,11dectvt.xls
Illinois,1391.0,2010,12,11dectvt.xls
Indiana,1136.0,2010,12,11dectvt.xls
Iowa,992.0,2010,12,11dectvt.xls
Kansas,714.0,2010,12,11dectvt.xls
Michigan,1509.0,2010,12,11dectvt.xls
Minnesota,1233.0,2010,12,11dectvt.xls
Missouri,1380.0,2010,12,11dectvt.xls
Nebraska,645.0,2010,12,11dectvt.xls
North Dakota,323.0,2010,12,11dectvt.xls
Ohio,1596.0,2010,12,11dectvt.xls
South Dakota,365.0,2010,12,11dectvt.xls
Wisconsin,1426.0,2010,12,11dectvt.xls
Alabama,1209.0,2010,12,11dectvt.xls
Arkansas,988.0,2010,12,11dectvt.xls
Kentucky,1358.0,2010,12,11dectvt.xls
Louisiana,788.0,2010,12,11dectvt.xls
Mississippi,945.0,2010,12,11dectvt.xls
Oklahoma,925.0,2010,12,11dectvt.xls
Tennessee,1568.0,2010,12,11dectvt.xls
Texas,3787.0,2010,12,11dectvt.xls
Alaska,83.0,2010,12,11dectvt.xls
Arizona,1076.0,2010,12,11dectvt.xls
California,4039.0,2010,12,11dectvt.xls
Colorado,847.0,2010,12,11dectvt.xls
Hawaii,90.0,2010,12,11dectvt.xls
Idaho,385.0,2010,12,11dectvt.xls
